CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,CLASIFICACION_ESTABLECIMIENTO,DIRECCION,TELEFONO_1,TELEFONO_2,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,STATUS_num,MODALIDAD_num,JORNADA_num,PLAN_num,DEPARTAMENTAL_num
22-01-0328-46,22-001,JUTIAPA,JUTIAPA,colegio guatemala,colegio,callejon garcia granados 1-16 zona 1,55581840,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,EBA CANDELARIA LÉMUS RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,0,1,4,1,13
22-01-0329-46,22-013,JUTIAPA,JUTIAPA,liceo oriental,liceo,"kilometro 116 carretera interamericana, aldea cerro gordo",42198113,sin telefono,Rony Esmeltzer Ramos Quinonez,ERIKA MARINA ORDOÑEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,0,1,4,1,13
22-01-0334-46,22-003,JUTIAPA,JUTIAPA,escuela en ciencias de la comunicacion ecco ii,escuela,"6a. calle 11-29 zona 4 en residenciales san vicente, barrio el chaparron",78440228,sin telefono,Remberto Recinos Sarceno,NANCY PAOLA MARTÍNEZ MEDRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,0,1,1,1,13
22-01-0335-46,22-003,JUTIAPA,JUTIAPA,escuela en ciencias de la comunicacion ecco ii,escuela,"6a. calle 11-29 zona 4 en residenciales san vicente, barrio el chaparron",78440228,sin telefono,Remberto Recinos Sarceno,NANCY PAOLA MARTÍNEZ MEDRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,0,1,4,1,13
22-01-0336-46,22-003,JUTIAPA,JUTIAPA,colegio particular mixto genesis,colegio,"08 calle 7-33 zona 3, barrio el chaparron",78446178,sin telefono,Remberto Recinos Sarceno,ALBA YESENIA ALARCON HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,0,1,0,2,13
22-01-0337-46,22-024,JUTIAPA,JUTIAPA,instituto de educacion diversificada por cooperativa,instituto,aldea ciudad pedro alvarado,54125788,sin telefono,Carlos Obdulio Orozco Reyes,CLAUDIA PATRICIA DAVILA RAMIREZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,0,1,4,1,13
22-01-0338-46,22-001,JUTIAPA,JUTIAPA,liceo jutiapa,liceo,"4a. calle 1-53 zona 1, jutiapa, jutiapa.",78441008,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,HELIN BETZAIDA FLORES ALEJANDRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,0,1,0,1,13
22-01-0340-46,22-003,JUTIAPA,JUTIAPA,colegio particular mixto genesis,colegio,"7a. calle y 8a. avenida 7-49 zona 3, barrio el chaparron",78446178,sin telefono,Remberto Recinos Sarceno,ALBA YESENIA ALARCON HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,0,1,0,1,13
22-01-0342-46,22-001,JUTIAPA,JUTIAPA,colegio san francisco,colegio,"2a. calle 5-98 zona 3, barrio la federal",78440300,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,MÓNICA VICTORIA VELÁSQUEZ CORADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,0,1,0,2,13
22-01-0350-46,22-003,JUTIAPA,JUTIAPA,colegio particular mixto eben ezer,colegio,7ma. calle y 8va. avenida 7-49 zona 3,30085046,sin telefono,Remberto Recinos Sarceno,FIBI JUDITH LEMUS HERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JUTIAPA,0,1,2,1,13
22-01-0354-46,22-003,JUTIAPA,JUTIAPA,colegio tecnico profesional san cristobal,colegio,"5ta. avenida 7-35 zona 1, barrio latino",78441530,sin telefono,Remberto Recinos Sarceno,DELMY ASTRID MÉNDEZ POLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,0,1,1,1,13
22-01-0361-46,22-003,JUTIAPA,JUTIAPA,colegio evangelico de educacion integral elim,colegio,4ta. calle 2-05 zona 3,47231479,sin telefono,Remberto Recinos Sarceno,MIRNA ARACELY CONTRERAS ARANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,0,1,4,1,13
22-01-0363-46,22-037,JUTIAPA,JUTIAPA,colegio evangelico de educacion integral elim,colegio,4ta. calle 2-05 zona 3,47231479,sin telefono,Sandra Ninneth Bonilla Archila,YERLIN INDIRA MARTÍNEZ LORENZANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,0,1,0,2,13
22-01-0368-46,22-003,JUTIAPA,JUTIAPA,liceo tecnologico bilingue genesis,liceo,"7a. calle y 8a. avenida 7-49 zona 3, barrio el chaparron",78446178,sin telefono,Remberto Recinos Sarceno,ALBA YESENIA ALARCON HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,0,1,0,2,13
22-01-0370-46,22-003,JUTIAPA,JUTIAPA,liceo tecnologico bilingue genesis,liceo,"7a. calle y 8a. avenida 7-49 zona 3, barrio el chaparon",78446178,sin telefono,Remberto Recinos Sarceno,ALBA YESENIA ALARCON HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,0,1,4,1,13
22-01-0372-46,22-003,JUTIAPA,JUTIAPA,colegio genius americano,colegio,carretera interamericana kilometro 114.5 aldea cerro gordo,78286000,sin telefono,Remberto Recinos Sarceno,HELEANA MARÍA GARCÍA CARRILLO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,0,1,1,1,13
22-01-0373-46,22-013,JUTIAPA,JUTIAPA,colegio liceo cientifico de oriente,colegio,12 avenida 06-017 zona 1 calle al complejo,59493731,sin telefono,Rony Esmeltzer Ramos Quinonez,DULCE MARÍA VÁSQUEZ GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,0,1,1,1,13
22-01-0374-46,22-013,JUTIAPA,JUTIAPA,instituto nacional de educacion diversificada ined 2 de junio,instituto,"complejo educativo, barrio el condor",77968382,sin telefono,Rony Esmeltzer Ramos Quinonez,PAOLA WANDALY VIRGILL MARTÍNEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,0,1,1,1,13
22-01-0375-46,22-013,JUTIAPA,JUTIAPA,instituto nacional de educacion diversificada ined 2 de junio,instituto,"complejo educativo, barrio el condor",59113300,sin telefono,Rony Esmeltzer Ramos Quinonez,KIMBERLY EUNICE RAMIREZ ESTEBAN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,0,1,4,1,13
22-01-0376-46,22-038,JUTIAPA,JUTIAPA,programa nacional de educacion alternativa pronea,otro,complejo educativo barrio el condor,77908100,sin telefono,Mynor Yobany Merlos Florian,MYNOR YOBANY MERLOS FLORIÁN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,JUTIAPA,0,1,0,0,13
22-01-0381-46,22-003,JUTIAPA,JUTIAPA,centro de integracion de tecnicas educativas cite,centro educativo,carretera interamericacana p6 zona 4,23399760,sin telefono,Remberto Recinos Sarceno,KARLA VANESA HERNÁNDEZ VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,A DISTANCIA,JUTIAPA,0,1,4,0,13
22-01-0382-46,22-037,JUTIAPA,JUTIAPA,centro de integracion de tecnicas educativas cite,centro educativo,carretera interamericacana p6 zona 4,23399092,sin telefono,Sandra Ninneth Bonilla Archila,SILVIA EUGENIA CASTRO CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,A DISTANCIA,JUTIAPA,0,1,4,0,13
22-01-0386-46,22-003,JUTIAPA,JUTIAPA,instituto profesional jaher,instituto,4ta. calle 2-11 zona 3,77968770,sin telefono,Remberto Recinos Sarceno,YOLANDA DE JESÚS RODRIGUEZ DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,A DISTANCIA,JUTIAPA,0,1,4,0,13
22-01-0387-46,22-003,JUTIAPA,JUTIAPA,instituto profesional jaher,instituto,4ta. calle 2-11 zona 3,77968770,sin telefono,Remberto Recinos Sarceno,YOLANDA DE JESÚS RODRIGUEZ DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,JUTIAPA,0,1,0,0,13
22-01-0388-46,22-003,JUTIAPA,JUTIAPA,liceo educativo innovador leisar,liceo,7a. av. 5-25 zona 3,78441031,sin telefono,Remberto Recinos Sarceno,KARLA YESENIA FLORES LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,0,1,1,1,13
22-01-0389-46,22-001,JUTIAPA,JUTIAPA,instituto tecnico de capacitacion y productividad intecap,instituto,kilometro 110.4 ca-1 aldea amayito,77937300,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,MARINA  GONZALEZ FLORES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,0,1,0,1,13
22-01-0390-46,22-030,JUTIAPA,JUTIAPA,centro de educacion extraescolar ceex departamental,centro educativo,"complejo educativo, barrio el condor",77908100,sin telefono,Mynor Yobany Merlos Florian,REYNA AMARILIS BARRERA ALAY,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,JUTIAPA,0,1,0,3,13
22-01-0394-46,22-003,JUTIAPA,JUTIAPA,liceo bethel,liceo,ruta 23 aldea jicaro grande,41607922,sin telefono,Remberto Recinos Sarceno,DEYSI SINDY FLORIÁN CARDONA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,JUTIAPA,0,1,3,3,13
22-01-0396-46,22-003,JUTIAPA,JUTIAPA,colegio nuevos horizontes,colegio,"caserio villa hermosa, canton potrero grande",40444735,sin telefono,Remberto Recinos Sarceno,ESTRELLITA NORICELDA RAMÍREZ CABRERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,JUTIAPA,0,1,3,3,13
22-01-0401-46,22-003,JUTIAPA,JUTIAPA,liceo tecnologico bilingue genesis,liceo,7a. calle y 8a. avenida 7-49 zona 3,78446178,sin telefono,Remberto Recinos Sarceno,SANDRA DAMIRA LÓPEZ RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,JUTIAPA,0,1,3,3,13
22-01-0402-46,22-001,JUTIAPA,JUTIAPA,colegio catolico san francisco,colegio,2da. calle 5-98 zona 3,77253761,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,IRMA YOLANDA GUTIERREZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,JUTIAPA,0,1,3,3,13
22-01-0404-46,22-001,JUTIAPA,JUTIAPA,colegio particular integral evolucion,colegio,"lote 4, sector e. residenciales maria eugenia",31003414,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,MIGUEL ANGEL MARTINEZ DE LA VEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,JUTIAPA,0,1,3,3,13
22-01-0406-46,22-003,JUTIAPA,JUTIAPA,liceo educativo innovador leisar,liceo,"7a. ave. 5-24, barrio el chaparron",78441031,sin telefono,Remberto Recinos Sarceno,REGNIER ANTONIO VELÁSQUEZ DONIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,JUTIAPA,0,1,3,3,13
22-01-0408-46,22-003,JUTIAPA,JUTIAPA,instituto particular mixto de mercadotecnia y publicidad de oriente impo,instituto,5a. ave. 7-35 zona 1,78441530,sin telefono,Remberto Recinos Sarceno,JORGE MARIO AGUILAR RETANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,JUTIAPA,0,1,3,3,13
22-01-0410-46,22-001,JUTIAPA,JUTIAPA,instituto tecnico particular de diversificado intecpadi,instituto,5ta. calle 5-43 zona 1,78440379,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,RONI ERNESTO RECINOS ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,JUTIAPA,0,1,3,3,13
22-01-0412-46,22-003,JUTIAPA,JUTIAPA,escuela en ciencias de la comunicacion ecco,escuela,km. 116-5 carretera interamericana,78440228,sin telefono,Remberto Recinos Sarceno,RODABEL  RÍOS CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,JUTIAPA,0,1,3,3,13
22-01-0414-46,22-003,JUTIAPA,JUTIAPA,colegio particular mixto eben ezer,colegio,7a. calle y 8a. avenida 7-49 zona 3,34245324,sin telefono,Remberto Recinos Sarceno,FIBI JUDITH LEMUS HERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JUTIAPA,0,1,2,1,13
22-01-0420-46,22-001,JUTIAPA,JUTIAPA,liceo bilingue interamericano jutiapa,liceo,barrio interamericano 4-01,7844007,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,HILCIA ASUCENA ORTEGA ZUÑIGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,0,1,1,1,13
22-01-0421-46,22-001,JUTIAPA,JUTIAPA,liceo bilingue interamericano jutiapa,liceo,barrio interamericano 4-01,7844007,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,HEBERTO ANÍBAL CORADO QUIÑONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,0,1,0,2,13
22-01-0422-46,22-001,JUTIAPA,JUTIAPA,liceo bilingue interamericano jutiapa,liceo,barrio interamericano 4-01,78440074,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,HEBERTO ANÍBAL CORADO QUIÑONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,JUTIAPA,0,1,3,3,13
22-01-0424-46,22-013,JUTIAPA,JUTIAPA,liceo oriental,liceo,"kilometro 116 carretera interamericana, aldea cerro gordo",30423063,sin telefono,Rony Esmeltzer Ramos Quinonez,OLIN ROSALINA GUDIEL GRIJALVA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,JUTIAPA,0,1,3,3,13
22-01-0426-46,22-003,JUTIAPA,JUTIAPA,colegio el bosque,colegio,aldea el chiltepe,59609909,sin telefono,Remberto Recinos Sarceno,INGRID CAROL JUAREZ DOMINGUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,JUTIAPA,0,1,3,3,13
22-01-0429-46,22-003,JUTIAPA,JUTIAPA,colegio evangelico de educacion integral elim,colegio,4a. calle 2-05 zona 3,77272966,sin telefono,Remberto Recinos Sarceno,YOLANDA DE JESÚS RODRIGUEZ DE LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,JUTIAPA,0,1,3,3,13
22-01-0433-46,22-003,JUTIAPA,JUTIAPA,centro de integracion de tecnicas educativas cite,centro educativo,"carretera interamericana p6, zona 4",77252887,sin telefono,Remberto Recinos Sarceno,KARLA VANESA HERNÁNDEZ VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,JUTIAPA,0,1,3,0,13
22-01-0435-46,22-003,JUTIAPA,JUTIAPA,instituto tecnologico de computacion de oriente,instituto,"8a. calle 4-42 zona 1, barrio latino",58248045,sin telefono,Remberto Recinos Sarceno,JONATHAN GABRIEL AZMITIA GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,0,1,1,1,13
22-01-0436-46,22-003,JUTIAPA,JUTIAPA,liceo bethel,liceo,aldea jicaro grande,41607922,sin telefono,Remberto Recinos Sarceno,DEYSI SINDY FLORIÁN CARDONA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,0,1,0,2,13
22-01-0441-46,22-001,JUTIAPA,JUTIAPA,colegio mixto bilingue santa fe,colegio,2a. av. 4-28 zona 1,59194532,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,YEYMI LISETH LÓPEZ MARROQUÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,0,1,0,2,13
22-01-0442-46,22-001,JUTIAPA,JUTIAPA,colegio mixto bilingue santa fe,colegio,2a. av. 4-28 zona 1,59194532,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,YEYMI LISETH LÓPEZ MARROQUÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL,JUTIAPA,0,1,3,3,13
22-01-0605-46,22-001,JUTIAPA,JUTIAPA,instituto tecnico particular de diversificado intecpadi,instituto,5ta. calle 5-43 zona 1,78442296,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,RONI ERNESTO RECINOS ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,0,1,0,2,13
22-01-0620-46,22-001,JUTIAPA,JUTIAPA,instituto tecnico industrial de oriente,instituto,"kilometro 115.5 carretera interamericana, aldea cerro gordo",77252993,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,LESLY KARINA GOMEZ GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,0,1,0,1,13
22-01-0621-46,22-003,JUTIAPA,JUTIAPA,instituto tecnologico de computacion de oriente,instituto,"8va. calle 4-42 zona 1, barrio latino",58248045,sin telefono,Remberto Recinos Sarceno,JONATHAN GABRIEL AZMITIA GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,0,1,0,1,13
22-01-0627-46,22-001,JUTIAPA,JUTIAPA,colegio particular mixto san miguel,colegio,2a. calle 5-98 zona 3,77270508,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,TANIA BEATRIZ LÓPEZ RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,0,1,4,1,13
22-01-0634-46,,JUTIAPA,JUTIAPA,instituto de bachillerato por madurez jutiapa(fin de semana),instituto,sin direccion,sin telefono,sin telefono,sin supervisor,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,1,1,0,2,13
22-01-0664-46,22-003,JUTIAPA,JUTIAPA,escuela en ciencias de la comunicacion ecco,escuela,km. 116.5,78440228,sin telefono,Remberto Recinos Sarceno,RODABEL  RÍOS CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,0,1,0,2,13
22-01-0666-46,22-003,JUTIAPA,JUTIAPA,escuela en ciencias de la comunicacion ecco,escuela,km. 116.5,78440228,sin telefono,Remberto Recinos Sarceno,EMILSA LILIANA PÁIZ VILLANUEVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,0,1,4,1,13
22-01-0734-46,22-003,JUTIAPA,JUTIAPA,escuela en ciencias de la comunicacion ecco,escuela,km. 116.5,78440228,sin telefono,Remberto Recinos Sarceno,NANCY PAOLA MARTÍNEZ MEDRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,0,1,1,1,13
22-01-1515-46,,JUTIAPA,JUTIAPA,instituto particular mixto de educacion diversificada superacion,instituto,sin direccion,78442133,sin telefono,sin supervisor,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,JUTIAPA,1,1,1,2,13
22-01-1608-46,22-003,JUTIAPA,JUTIAPA,instituto particular mixto superacion,instituto,5a. av. 7-35 zona 1,78441530,sin telefono,Remberto Recinos Sarceno,DELMY ASTRID MÉNDEZ POLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,0,1,0,2,13
22-01-1611-46,22-001,JUTIAPA,JUTIAPA,"instituto tecnico particular de diversificado, intecpadi",instituto,5a. calle 5-43 zona 1,78442296,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,RONI ERNESTO RECINOS ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,0,1,0,2,13
22-01-1613-46,,JUTIAPA,JUTIAPA,"instituto tecnico particular de diversificado, intecpadi",instituto,5a. calle 5-43 zona 1,sin telefono,sin telefono,sin supervisor,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,1,1,1,1,13
22-01-1997-46,25-000,JUTIAPA,JUTIAPA,instituto guatemalteco de educacion radiofonica (iger),instituto,sin direccion,sin telefono,sin telefono,Sonia Haydee Reyes Monterroso,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A DISTANCIA,JUTIAPA,1,1,1,0,13
22-01-2002-46,22-003,JUTIAPA,JUTIAPA,liceo preuniversitario,liceo,kilometro 111 carretera interamericana,78232524,sin telefono,Remberto Recinos Sarceno,NANCY PAOLA ZEPEDA SANTOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,0,1,0,1,13
22-01-2071-46,22-001,JUTIAPA,JUTIAPA,escuela normal de educacion fisica,escuela,"8a. calle zona 1, barrio latino",78440156,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,JAVIER SHMELIN HERNÁNDEZ ESTRADA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,0,1,0,1,13
22-01-2196-46,22-001,JUTIAPA,JUTIAPA,instituto tecnico particular de diversificado intecpadi,instituto,5ta. calle 5-43 zona 1,78442296,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,RONI ERNESTO RECINOS ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,0,1,0,1,13
22-01-2431-46,22-037,JUTIAPA,JUTIAPA,colegio particular mixto eben ezer,colegio,entrada al complejo educativo 0-16 zona 3,34085046,sin telefono,Sandra Ninneth Bonilla Archila,FIBI JUDITH LEMUS HERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JUTIAPA,0,1,2,1,13
22-01-2444-46,22-004,JUTIAPA,JUTIAPA,colegio particular mixto davenport cidetra,colegio,aldea las tunas,78520297,sin telefono,Mara Aleida Quinonez Y Quinonez,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,1,1,0,2,13
22-01-2493-46,22-003,JUTIAPA,JUTIAPA,colegio evangelico vida nueva,colegio,complejo educativo 0-16 zona 3 barrio el condor,78441907,sin telefono,Remberto Recinos Sarceno,ESLY OLIMPIA VEGA CANÚZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,0,1,4,1,13
22-01-2500-46,22-006,JUTIAPA,JUTIAPA,colegio particular mixto davenportcidetra,colegio,aldea las tunas,78444200,sin telefono,Rony Estuardo Sandoval Medina,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,1,1,1,1,13
22-01-2527-46,22-001,JUTIAPA,JUTIAPA,colegio integral evolucion cie,colegio,"7a. calle y 8a. avenida 7-49 zona 3, barrio el chaparron",57313172,sin telefono,Cecilia Isabel Aldecoa Casasola De Castro,MIGUEL ANGEL MARTINEZ DE LA VEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,0,1,0,2,13
22-02-0006-46,22-002,JUTIAPA,EL PROGRESO,instituto nacional de educacion diversificada,instituto,"1av. 4-54, zona 2",sin telefono,sin telefono,Carlos Humberto Cruz Alay,MARTA LUISA BONILLA GARCÍA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,0,1,4,1,13
22-02-0016-46,22-037,JUTIAPA,EL PROGRESO,liceo bilingue fray amadeo ruano najarro,liceo,2a. avenida 2-88 zona 1,78435491,sin telefono,Sandra Ninneth Bonilla Archila,MELANIE ROCIO RUANO ESPAÑA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,0,1,1,1,13
