CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,CLASIFICACION_ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
01-08-0605-46,01-603,GUATEMALA,MIXCO,centro educativo santander de mixco,centro educativo,8A.  AVENIDA   0-62   ZONA  1,44279767,ROSA ALBELIA ARDON DE MOTTA,JOSÉ DAVID GARCÍA GARMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
01-08-0607-46,01-639,GUATEMALA,MIXCO,centro de educacion extraescolar ceex asociacion futuro para todos,centro educativo,"7MA AVENIDA D 7-58 SECTOR A, 10, ALDEA EL CAMPANERO, ZONA 8",55498458,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,HEIDI BEATRIZ MORALES CHUPINA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
01-08-0614-46,01-409,GUATEMALA,MIXCO,colegio mixto infante del milagro,colegio,"SECCIÓN Q LOTE 146, COLONIA EL MILAGRO, ZONA 6",24833588,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,SERGIO AMILCAR MORALES ESQUIVEL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
01-08-0618-46,01-604,GUATEMALA,MIXCO,centro integral educativo san francisco,centro educativo,"0 AVENIDA ""B""  5-55  ZONA 4   MONSERRAT  1",23643638,EMORA EMPERATRIZ CRUZ DE FUENTES,CARMEN ELVIRA TZUN AJANEL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0624-46,01-602,GUATEMALA,MIXCO,centro educativo apoyate en mi,centro educativo,13 AVENIDA 25-35 ZONA 1 LO DE COY MIXCO,59712724,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,SILVIA ROSSANA GONZÁLEZ CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0625-46,01-409,GUATEMALA,MIXCO,centro educativo apoyate en mi,centro educativo,13 AVENIDA 25-35 ZONA 1 LO DE COY MIXCO,33404807,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,SILVIA ROSSANA GONZÁLEZ CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
01-08-0629-46,01-608,GUATEMALA,MIXCO,centro educativo academia de ninos,centro educativo,3A.  CALLE  1-80 Y 1-23 ZONA 10 SAN JACINTO,54824933,EDGAR ALBERTO SIMON CHALI,EULALIA  CASTRO SAGUACH DE IXCOT,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0634-46,01-602,GUATEMALA,MIXCO,centro educativo fe y armonia,centro educativo,22  CA.  12-30 ZONA 10  MIXCO  LAS  MARAVILLAS  (SAN JOSE  LA  COMUNIDAD),33636352,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,PEDRO ISIDRO RODRIGUEZ ARANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
01-08-0637-46,01-603,GUATEMALA,MIXCO,instituto tecnologico doctor theo bloem,instituto,"BOULEVARD  PRINCIPAL  72-70  SACOJ  GRANDE,  ZONA 6",24849751,ROSA ALBELIA ARDON DE MOTTA,RICARDO RAMIRO RABANALES LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
01-08-0638-46,01-603,GUATEMALA,MIXCO,instituto tecnologico doctor theo bloem,instituto,"BOULEVARD  PRINCIPAL  72-70  SACOJ  GRANDE, ZONA  6",24849751,ROSA ALBELIA ARDON DE MOTTA,RICARDO RAMIRO RABANALES LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
01-08-0643-46,01-604,GUATEMALA,MIXCO,colegio bilingue el castano,colegio,0 AVENIDA B  1-45 ZONA  4 COLONIA  MONSERRAT  I,24333399,EMORA EMPERATRIZ CRUZ DE FUENTES,VIRGINIA YOMARA GONZALEZ CALDERÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0645-46,01-608,GUATEMALA,MIXCO,centro educativo hosanna,centro educativo,"6A.  AVENIDA 22-44, SECTOR  2,  SAN JOSE LA COMUNIDAD  ZONA 10",24338676,EDGAR ALBERTO SIMON CHALI,JOEL MIZRAIM CANO TORRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0648-46,01-409,GUATEMALA,MIXCO,centro educativo hosanna,centro educativo,"6A. AVENIDA 22-44, SECTOR 2, SAN  JOSE LA  COMUNIDAD ZONA 10",24338676,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,JOEL MIZRAIM CANO TORRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
01-08-0651-46,01-639,GUATEMALA,MIXCO,colegio tecnico en informatica,colegio,"9A.  CALLE  A  0-52 COLONIA  MONTSERRAT 1,  ZONA 4",24370378,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,CELESTINO MIGUEL TEMAJ PABLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE
01-08-0652-46,01-621,GUATEMALA,MIXCO,liceo del bosque,liceo,"4A.  CALLE  4-39  ""C""  ZONA 1",24335021,MARTA LUZ BETETA ORTIZ DE JORDAN,ANA LUISA ALVARADO SÁNCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0655-46,01-609,GUATEMALA,MIXCO,colegio pestalozzi,colegio,"BOULEVARD PRINCIPAL, CIUDAD DE SAN CRISTOBAL 3ERA CALLE 8-49 SECTOR A 1 ZONA 8",24232520,SILVIA HORTENSIA GONZALEZ MARTINEZ,ADA MAGALY GÓMEZ MÉRIDA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0659-46,01-639,GUATEMALA,MIXCO,liceo tecnico interamericano,liceo,4A.  CALLE  4-39  C  ZONA 1,24335021,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,ANA  LUISA  ALVARADO  SÁNCHEZ  DE  LAJUJ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE
01-08-0660-46,01-639,GUATEMALA,MIXCO,liceo tecnico interamericano,liceo,4A.  CALLE  4-39  C  ZONA 1,24335021,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,ANA  LUISA  ALVARADO  SÁNCHEZ  DE  LAJUJ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE
01-08-0662-46,01-602,GUATEMALA,MIXCO,liceo mixto emanuel,liceo,"12A. AVENIDA  ""A""  0-80 COL. LO DE FUENTES  ZONA 11",23083871,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,IRMA YOLANDA CORADO ALMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0668-46,01-621,GUATEMALA,MIXCO,liceo santo domingo,liceo,10A.  AVENIDA 0-21 ZONA 1,24385341,MARTA LUZ BETETA ORTIZ DE JORDAN,ZOILA AMADILIA ALONZO GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0684-46,01-604,GUATEMALA,MIXCO,colegio san antonio de padua protector de la juventud,colegio,5A. AVENIDA  7-55  ZONA  4 DE  MIXCO  MONTSERRAT  II,41377224,EMORA EMPERATRIZ CRUZ DE FUENTES,OSCAR INOCENTE PEREZ FELIPE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0701-46,01-621,GUATEMALA,MIXCO,liceo educativo mixto spencer,liceo,"2A.  CALLE  08-20  APARTAMENTO  ""A"",  ZONA  1",24386812,MARTA LUZ BETETA ORTIZ DE JORDAN,VILMA ARACELY ZUNCAR PINEDA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0707-46,01-639,GUATEMALA,MIXCO,centro de educacion a distancia escolaris,centro educativo,"KM. 19.5   CARRETERA  ROOSEVELT  7-55,  LO  DE COY  ZONA 1",23271111,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,WHENDOLYN BETSABE ESTRADA CANIZALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE
01-08-0709-46,01-639,GUATEMALA,MIXCO,centro de educacion a distancia escolaris,centro educativo,"KM. 19.5   CARRETERA  ROOSEVELT  7-55,  LO  DE COY  ZONA 1",23271111,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,WHENDOLYN BETSABE ESTRADA CANIZALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE
01-08-0710-46,01-608,GUATEMALA,MIXCO,colegio mixto superate,colegio,25  CA.  04-20  INTERIOR  Z. 10  SAN  JOSE  LA COMUNIDAD,55365962,EDGAR ALBERTO SIMON CHALI,MARLENY DE JESÚS DE LEÓN ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0719-46,01-639,GUATEMALA,MIXCO,colegio nakbe,colegio,14 AVENIDA  0-81  ZONA  2  URBANIZACIÓN  GONZALEZ,22323194,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,DILIA CLARISSA NORIEGA MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE
01-08-0722-46,01-639,GUATEMALA,MIXCO,"programa nacional de educacion alternativa , pronea",otro,"4A.  AVENIDA ""B"" 0-69 ZONA 2. COLONIA  COTIO",22505227,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,ANDREA  VANESSA ALDANA  VILLAGRAN  DE  CASTRO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE
01-08-0726-46,01-608,GUATEMALA,MIXCO,colegio preparatoria unificada,colegio,7A. AVENIDA  20-34  ZONA10,54930010,EDGAR ALBERTO SIMON CHALI,EVA  MARROQUÍN COY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0730-46,01-639,GUATEMALA,MIXCO,colegio virtual elearning for life,colegio,"6A. AVENIDA A,  0-42  ZONA  2",23084800,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,GERALD PETER SCHAEFFER GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE
01-08-0731-46,01-639,GUATEMALA,MIXCO,colegio virtual elearning for life,colegio,"6A.  AVENIDA  A,  0-42 ZONA 2,  COLONIA  EL  TESORO",23084800,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,GERALD  PETER  SCHAEFFER  GARCÍA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE
01-08-0734-46,01-639,GUATEMALA,MIXCO,colegio hands at work homeschool,colegio,"KILOMETRO  18,  CALZADA  ROOSEVELT  13-35,  ZONA  1",45006754,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,MARLEN MAGALÍ CERÓN MARROQUÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE
01-08-0735-46,01-639,GUATEMALA,MIXCO,colegio nakbe,colegio,"14 AVENIDA   0-81   ZONA 2,  URBANIZACION GONZALEZ",22323194,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,DILIA CLARISSA NORIEGA MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE
01-08-0737-46,01-639,GUATEMALA,MIXCO,liceo tecnologico de guatemala elohim,liceo,"6TA.  AVENIDA  ""A""  6-17,  ZONA 9  DE  MIXCO, COLONIA  SATÉLITE",56244615,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,EVELYN ARACELY ZACARÍAS SALAZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE
01-08-0739-46,01-639,GUATEMALA,MIXCO,liceo tecnologico de guatemala elohim,liceo,"6TA.  AVENIDA  ""A""  6-17,  ZONA 9  DE  MIXCO, COLONIA  SATÉLITE",56244615,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,EVELYN ARACELY ZACARÍAS SALAZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE
01-08-0740-46,01-601,GUATEMALA,MIXCO,colegio cristiano estrella de david,colegio,AVENIDA  LA  BRIGADA  5-33  ZONA  7 COLONIA  BELEN,53225823,CLAUDIO DANIEL YAC OROZCO,JULIO CÉSAR MORALES SACU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0741-46,01-639,GUATEMALA,MIXCO,centro de educacion extraescolar ceex departamental,centro educativo,"4TA. AVENIDA  ""B"" 0-69  ZONA 2,  COLONIA  COTIO",49337642,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,LESTER  ANTONIO  GARCÍA  MARTÍNEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE
01-08-0745-46,01-401,GUATEMALA,MIXCO,liceo mixto bilingue milenio americano,liceo,"3A.  CALLE  5-37  ZONA 3, COLONIA  NUEVA  MONTSERRAT",24310466,IXMUCANE ALDANA VILLAVICENCIO,ENMA DEONICIA CULAJAY COTOL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0746-46,01-608,GUATEMALA,MIXCO,colegio mixto el manantial,colegio,"25  CALLE  3-25  SAN  JOSÉ  LA  COMUNIDAD,   ZONA  10",51337077,EDGAR ALBERTO SIMON CHALI,CINDY PAMELA REYES GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0755-46,01-639,GUATEMALA,MIXCO,isea roosevelt,otro,"14 AVENIDA  0-22 ZONA  2, COLONA  URBANIZACIÓN  GONZALEZ",33390808,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,KELITA BETSABÉ NORIEGA MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE
01-08-0756-46,01-639,GUATEMALA,MIXCO,isea roosevelt,otro,"14 AVENIDA  0-22  ZONA  2, COLONIA  URBANIZACIÓN  GONZALEZ",33390808,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,KELITA BETSABÉ NORIEGA MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE
01-08-0760-46,01-621,GUATEMALA,MIXCO,liceo santander,liceo,8A.  AVENIDA 0-62  ZONA  1,59193216,MARTA LUZ BETETA ORTIZ DE JORDAN,HORTENSIA  AMPARO  GONZÁLEZ  RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
01-08-0761-46,01-639,GUATEMALA,MIXCO,centro de educacion extraescolar ceex kumool,centro educativo,"14 AVENIDA  0-81  ZONA  2, COLONIA URBANIZACIÓN  GONZALEZ",23135284,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,VÍCTOR DANIEL GARCÍA VÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,GUATEMALA OCCIDENTE
01-08-0763-46,01-602,GUATEMALA,MIXCO,centro integral educativo san francisco,centro educativo,"0 AVENIDA ""B"" 5-55 ZONA 4, COLONIA MONTSERRAT I",47202706,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,CARMEN ELVIRA TZUN AJANEL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
01-08-0766-46,01-603,GUATEMALA,MIXCO,colegio ixmucane,colegio,6A. CALLE 7-12 ZONA COLONIA NUEVA MONSERRAT ZONA 3,24375856,ROSA ALBELIA ARDON DE MOTTA,SILVIA LUCRECIA GARCÍA MOYA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE
01-08-0768-46,01-409,GUATEMALA,MIXCO,centro educativo apoyate en mi,centro educativo,"CARRETERA ROOSEVELT KM. 20.3, 13 AVENIDA 25-35 ZONA 1",51100071,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,SILVIA ROSSANA GONZÁLEZ CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
01-08-0770-46,01-603,GUATEMALA,MIXCO,colegio mixto bilingue brooklyn,colegio,7A. CALLE 3-96 BALCONES II ZONA 8 CIUDAD SAN CRISTOBAL,25048292,ROSA ALBELIA ARDON DE MOTTA,GRYSELDA  RAMIREZ BARRIENTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
01-08-0772-46,01-409,GUATEMALA,MIXCO,colegio en computacion san jose no. 1,colegio,"3A. CALLE 14-95 ZONA 3, COLONIA NUEVA MONSERRAT",44730871,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,JAQUELYN ARELY PADILLA VIELMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
01-08-0773-46,01-601,GUATEMALA,MIXCO,centro de formacion tijob al ruk ux na oj,centro educativo,KM. 15 CALZADA ROOSEVELT 13-70 ZONA 7,25011756,CLAUDIO DANIEL YAC OROZCO,ALFONSO EFRAÍN TZAQUITZAL ZAPETA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE
01-08-0776-46,01-603,GUATEMALA,MIXCO,colegio en computacion san jose no. 2,colegio,8A. AVENIDA 9-42 ZONA 1,24385908,ROSA ALBELIA ARDON DE MOTTA,MARÍA ELIZABETH BALÁN GÓMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
01-08-0778-46,01-409,GUATEMALA,MIXCO,colegio tecnico de comercio,colegio,5A. CALLE 1-97 COLONIA LOMAS DE SAN JACINTO ZONA 10,24350345,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,HECTOR FRANCISCO URÍAS ACÚ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
01-08-0780-46,01-639,GUATEMALA,MIXCO,colegio nakbe,colegio,14 AVENIDA  0-81  ZONA  2  URBANIZACIÓN  GONZALEZ,22323194,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,DILIA CLARISSA NORIEGA MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE
01-08-0782-46,01-607,GUATEMALA,MIXCO,liceo canadiense sociedad anonima,liceo,9A. AVENIDA 0-55/0-92 COLONIA ALVARADO ZONA 2,23750060,OLGA MARINA AJQUEJAY SALOJ DE TUBAC,SARA MARIBEL CHINCHILLA GAITÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
01-08-0783-46,01-409,GUATEMALA,MIXCO,"liceo canadiense sociedad anonima, bosques de san nicolas",liceo,"30 AVENIDA 5-19 ZONA 4, COLONIA BOSQUES DE SAN NICOLÁS",23750075,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,INGRID NOEMI TÁNCHEZ SÁNCHEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
01-08-0789-46,01-603,GUATEMALA,MIXCO,centro educativo santander de mixco,centro educativo,8A. AVENIDA 0-62 ZONA 1,41005412,ROSA ALBELIA ARDON DE MOTTA,JOSÉ DAVID GARCÍA GARMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE
01-08-0791-46,01-603,GUATEMALA,MIXCO,centro educativo juan pablo ii,centro educativo,FINCA EL SEMINARIO COLONIA PABLO VI  CASA 77 ZONA 7,41424090,ROSA ALBELIA ARDON DE MOTTA,LIDIA PATRICIA RODAS FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE
01-08-0796-46,01-639,GUATEMALA,MIXCO,colegio nakbe,colegio,14 AVENIDA  0-81  ZONA  2  URBANIZACIÓN  GONZALEZ,22323194,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,DILIA CLARISSA NORIEGA MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE
01-08-0797-46,01-639,GUATEMALA,MIXCO,colegio nakbe,colegio,14 AVENIDA  0-81  ZONA  2  URBANIZACIÓN  GONZALEZ,22323194,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,DILIA CLARISSA NORIEGA MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA OCCIDENTE
01-08-0799-46,01-603,GUATEMALA,MIXCO,colegio cristiano elim,colegio,3A. AVENIDA 11-42 ZONA 3,24370113,ROSA ALBELIA ARDON DE MOTTA,MARIA DEL CARMEN GONZÁLEZ ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE
01-08-0803-46,01-401,GUATEMALA,MIXCO,colegio cristiano jesus de nazareth,colegio,"3A. CALLE 5-37 ZONA 3,  COLONIA NUEVA MONSERRAT",24310466,IXMUCANE ALDANA VILLAVICENCIO,ENMA DEONICIA CULAJAY COTOL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
01-08-0805-46,01-603,GUATEMALA,MIXCO,colegio proyecto educativo futurista,colegio,4A. AVENIDA 1-86 COLONIA BELÉN ZONA 7,43557577,ROSA ALBELIA ARDON DE MOTTA,FELIX RODOLFO HERRERA CORZO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
01-08-0806-46,01-409,GUATEMALA,MIXCO,colegio de informatica imbpc,colegio,"4A.  CALLE 18-50, SECTOR B-6, CIUDAD SAN CRISTÓBAL, ZONA 8",23279509,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,JESSICA LORENA PAZ ARDÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE
01-08-0808-46,01-639,GUATEMALA,MIXCO,colegio tecnico en informatica,colegio,"9A CALLE ""A"" 0-52, ZONA 4, COLONIA MONSERRAT I",24370378,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,CELESTINO MIGUEL TEMAJ PABLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA OCCIDENTE
01-08-0810-46,01-639,GUATEMALA,MIXCO,institucion finale educativa,otro,"23 CALLE 14-58 ZONA 4, CONDADO EL NARANJO, EDIFICIO CRECE 1, NIVEL 11",41865285,ANDREA VANESSA ALDANA VILLAGRAN  DE CASTRO,BARBARA  MARROQUIN COBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA OCCIDENTE
